imagen,timestamp_imagen,timestamp_sens,temperatura,pH,conductividad,TDS,salinidad,presion,oxigeno_mgL,etiqueta
2021-11-18_06-52-34_45s.jpg,2021-11-18 06:52:34,2021-11-18 06:52:35,13.77,5.2,658,0.328999999999999,0.32,10.797,5.27,
2021-11-18_06-52-34_50s.jpg,2021-11-18 06:52:34,2021-11-18 06:52:35,13.77,5.2,658,0.328999999999999,0.32,10.797,5.27,
2021-11-18_06-52-34_55s.jpg,2021-11-18 06:52:34,2021-11-18 06:52:35,13.77,5.2,658,0.328999999999999,0.32,10.797,5.27,
2021-11-18_06-52-34_5s.jpg,2021-11-18 06:52:34,2021-11-18 06:52:35,13.77,5.2,658,0.328999999999999,0.32,10.797,5.27,
2021-11-18_06-53-34_0s.jpg,2021-11-18 06:53:34,2021-11-18 06:53:35,13.77,5.2,658,0.328999999999999,0.32,10.799,5.25,
2021-11-18_06-53-34_10s.jpg,2021-11-18 06:53:34,2021-11-18 06:53:35,13.77,5.2,658,0.328999999999999,0.32,10.799,5.25,
2021-11-18_06-53-34_15s.jpg,2021-11-18 06:53:34,2021-11-18 06:53:35,13.77,5.2,658,0.328999999999999,0.32,10.799,5.25,
2021-11-18_06-53-34_20s.jpg,2021-11-18 06:53:34,2021-11-18 06:53:35,13.77,5.2,658,0.328999999999999,0.32,10.799,5.25,
2021-11-18_06-53-34_25s.jpg,2021-11-18 06:53:34,2021-11-18 06:53:35,13.77,5.2,658,0.328999999999999,0.32,10.799,5.25,
2021-11-18_06-53-34_30s.jpg,2021-11-18 06:53:34,2021-11-18 06:53:35,13.77,5.2,658,0.328999999999999,0.32,10.799,5.25,
2021-11-18_06-53-34_35s.jpg,2021-11-18 06:53:34,2021-11-18 06:53:35,13.77,5.2,658,0.328999999999999,0.32,10.799,5.25,
2021-11-18_06-53-34_40s.jpg,2021-11-18 06:53:34,2021-11-18 06:53:35,13.77,5.2,658,0.328999999999999,0.32,10.799,5.25,
2021-11-18_06-53-34_45s.jpg,2021-11-18 06:53:34,2021-11-18 06:53:35,13.77,5.2,658,0.328999999999999,0.32,10.799,5.25,
2021-11-18_06-53-34_50s.jpg,2021-11-18 06:53:34,2021-11-18 06:53:35,13.77,5.2,658,0.328999999999999,0.32,10.799,5.25,
2021-11-18_06-53-34_55s.jpg,2021-11-18 06:53:34,2021-11-18 06:53:35,13.77,5.2,658,0.328999999999999,0.32,10.799,5.25,
2021-11-18_06-53-34_5s.jpg,2021-11-18 06:53:34,2021-11-18 06:53:35,13.77,5.2,658,0.328999999999999,0.32,10.799,5.25,
2021-11-18_06-54-35_0s.jpg,2021-11-18 06:54:35,2021-11-18 06:54:35,13.76,5.2,658,0.328999999999999,0.32,10.798,5.17,
2021-11-18_06-54-35_10s.jpg,2021-11-18 06:54:35,2021-11-18 06:54:35,13.76,5.2,658,0.328999999999999,0.32,10.798,5.17,
2021-11-18_06-54-35_15s.jpg,2021-11-18 06:54:35,2021-11-18 06:54:35,13.76,5.2,658,0.328999999999999,0.32,10.798,5.17,
2021-11-18_06-54-35_20s.jpg,2021-11-18 06:54:35,2021-11-18 06:54:35,13.76,5.2,658,0.328999999999999,0.32,10.798,5.17,
2021-11-18_06-54-35_25s.jpg,2021-11-18 06:54:35,2021-11-18 06:54:35,13.76,5.2,658,0.328999999999999,0.32,10.798,5.17,
2021-11-18_06-54-35_30s.jpg,2021-11-18 06:54:35,2021-11-18 06:54:35,13.76,5.2,658,0.328999999999999,0.32,10.798,5.17,
2021-11-18_06-54-35_35s.jpg,2021-11-18 06:54:35,2021-11-18 06:54:35,13.76,5.2,658,0.328999999999999,0.32,10.798,5.17,
2021-11-18_06-54-35_40s.jpg,2021-11-18 06:54:35,2021-11-18 06:54:35,13.76,5.2,658,0.328999999999999,0.32,10.798,5.17,
2021-11-18_06-54-35_45s.jpg,2021-11-18 06:54:35,2021-11-18 06:54:35,13.76,5.2,658,0.328999999999999,0.32,10.798,5.17,
2021-11-18_06-54-35_50s.jpg,2021-11-18 06:54:35,2021-11-18 06:54:35,13.76,5.2,658,0.328999999999999,0.32,10.798,5.17,
2021-11-18_06-54-35_55s.jpg,2021-11-18 06:54:35,2021-11-18 06:54:35,13.76,5.2,658,0.328999999999999,0.32,10.798,5.17,
2021-11-18_06-54-35_5s.jpg,2021-11-18 06:54:35,2021-11-18 06:54:35,13.76,5.2,658,0.328999999999999,0.32,10.798,5.17,
2021-11-18_06-55-35_0s.jpg,2021-11-18 06:55:35,2021-11-18 06:55:35,13.76,5.2,658,0.328999999999999,0.32,10.8,5.14,
2021-11-18_06-55-35_10s.jpg,2021-11-18 06:55:35,2021-11-18 06:55:35,13.76,5.2,658,0.328999999999999,0.32,10.8,5.14,
2021-11-18_06-55-35_15s.jpg,2021-11-18 06:55:35,2021-11-18 06:55:35,13.76,5.2,658,0.328999999999999,0.32,10.8,5.14,
2021-11-18_06-55-35_20s.jpg,2021-11-18 06:55:35,2021-11-18 06:55:35,13.76,5.2,658,0.328999999999999,0.32,10.8,5.14,
2021-11-18_06-55-35_25s.jpg,2021-11-18 06:55:35,2021-11-18 06:55:35,13.76,5.2,658,0.328999999999999,0.32,10.8,5.14,
2021-11-18_06-55-35_30s.jpg,2021-11-18 06:55:35,2021-11-18 06:55:35,13.76,5.2,658,0.328999999999999,0.32,10.8,5.14,
2021-11-18_06-55-35_35s.jpg,2021-11-18 06:55:35,2021-11-18 06:55:35,13.76,5.2,658,0.328999999999999,0.32,10.8,5.14,
2021-11-18_06-55-35_40s.jpg,2021-11-18 06:55:35,2021-11-18 06:55:35,13.76,5.2,658,0.328999999999999,0.32,10.8,5.14,
2021-11-18_06-55-35_45s.jpg,2021-11-18 06:55:35,2021-11-18 06:55:35,13.76,5.2,658,0.328999999999999,0.32,10.8,5.14,
2021-11-18_06-55-35_50s.jpg,2021-11-18 06:55:35,2021-11-18 06:55:35,13.76,5.2,658,0.328999999999999,0.32,10.8,5.14,
2021-11-18_06-55-35_55s.jpg,2021-11-18 06:55:35,2021-11-18 06:55:35,13.76,5.2,658,0.328999999999999,0.32,10.8,5.14,
2021-11-18_06-55-35_5s.jpg,2021-11-18 06:55:35,2021-11-18 06:55:35,13.76,5.2,658,0.328999999999999,0.32,10.8,5.14,
2021-11-18_06-56-35_0s.jpg,2021-11-18 06:56:35,2021-11-18 06:56:35,13.75,5.2,658,0.328999999999999,0.32,10.797,5.06,
2021-11-18_06-56-35_10s.jpg,2021-11-18 06:56:35,2021-11-18 06:56:35,13.75,5.2,658,0.328999999999999,0.32,10.797,5.06,
2021-11-18_06-56-35_15s.jpg,2021-11-18 06:56:35,2021-11-18 06:56:35,13.75,5.2,658,0.328999999999999,0.32,10.797,5.06,
2021-11-18_06-56-35_20s.jpg,2021-11-18 06:56:35,2021-11-18 06:56:35,13.75,5.2,658,0.328999999999999,0.32,10.797,5.06,
2021-11-18_06-56-35_25s.jpg,2021-11-18 06:56:35,2021-11-18 06:56:35,13.75,5.2,658,0.328999999999999,0.32,10.797,5.06,
2021-11-18_06-56-35_30s.jpg,2021-11-18 06:56:35,2021-11-18 06:56:35,13.75,5.2,658,0.328999999999999,0.32,10.797,5.06,
2021-11-18_06-56-35_35s.jpg,2021-11-18 06:56:35,2021-11-18 06:56:35,13.75,5.2,658,0.328999999999999,0.32,10.797,5.06,
2021-11-18_06-56-35_40s.jpg,2021-11-18 06:56:35,2021-11-18 06:56:35,13.75,5.2,658,0.328999999999999,0.32,10.797,5.06,
2021-11-18_06-56-35_45s.jpg,2021-11-18 06:56:35,2021-11-18 06:56:35,13.75,5.2,658,0.328999999999999,0.32,10.797,5.06,
2021-11-18_06-56-35_50s.jpg,2021-11-18 06:56:35,2021-11-18 06:56:35,13.75,5.2,658,0.328999999999999,0.32,10.797,5.06,
2021-11-18_06-56-35_55s.jpg,2021-11-18 06:56:35,2021-11-18 06:56:35,13.75,5.2,658,0.328999999999999,0.32,10.797,5.06,
2021-11-18_06-56-35_5s.jpg,2021-11-18 06:56:35,2021-11-18 06:56:35,13.75,5.2,658,0.328999999999999,0.32,10.797,5.06,
2021-11-18_06-57-35_0s.jpg,2021-11-18 06:57:35,2021-11-18 06:57:35,13.75,5.2,658,0.328999999999999,0.32,10.8,5.08,
2021-11-18_06-57-35_10s.jpg,2021-11-18 06:57:35,2021-11-18 06:57:35,13.75,5.2,658,0.328999999999999,0.32,10.8,5.08,
2021-11-18_06-57-35_15s.jpg,2021-11-18 06:57:35,2021-11-18 06:57:35,13.75,5.2,658,0.328999999999999,0.32,10.8,5.08,
2021-11-18_06-57-35_20s.jpg,2021-11-18 06:57:35,2021-11-18 06:57:35,13.75,5.2,658,0.328999999999999,0.32,10.8,5.08,
2021-11-18_06-57-35_25s.jpg,2021-11-18 06:57:35,2021-11-18 06:57:35,13.75,5.2,658,0.328999999999999,0.32,10.8,5.08,
2021-11-18_06-57-35_30s.jpg,2021-11-18 06:57:35,2021-11-18 06:57:35,13.75,5.2,658,0.328999999999999,0.32,10.8,5.08,
2021-11-18_06-57-35_35s.jpg,2021-11-18 06:57:35,2021-11-18 06:57:35,13.75,5.2,658,0.328999999999999,0.32,10.8,5.08,
2021-11-18_06-57-35_40s.jpg,2021-11-18 06:57:35,2021-11-18 06:57:35,13.75,5.2,658,0.328999999999999,0.32,10.8,5.08,
2021-11-18_06-57-35_45s.jpg,2021-11-18 06:57:35,2021-11-18 06:57:35,13.75,5.2,658,0.328999999999999,0.32,10.8,5.08,
2021-11-18_06-57-35_50s.jpg,2021-11-18 06:57:35,2021-11-18 06:57:35,13.75,5.2,658,0.328999999999999,0.32,10.8,5.08,
2021-11-18_06-57-35_55s.jpg,2021-11-18 06:57:35,2021-11-18 06:57:35,13.75,5.2,658,0.328999999999999,0.32,10.8,5.08,
2021-11-18_06-57-35_5s.jpg,2021-11-18 06:57:35,2021-11-18 06:57:35,13.75,5.2,658,0.328999999999999,0.32,10.8,5.08,
2021-11-18_06-58-35_0s.jpg,2021-11-18 06:58:35,2021-11-18 06:58:35,13.74,5.2,658,0.328999999999999,0.32,10.796,5.1,
2021-11-18_06-58-35_10s.jpg,2021-11-18 06:58:35,2021-11-18 06:58:35,13.74,5.2,658,0.328999999999999,0.32,10.796,5.1,
2021-11-18_06-58-35_15s.jpg,2021-11-18 06:58:35,2021-11-18 06:58:35,13.74,5.2,658,0.328999999999999,0.32,10.796,5.1,
2021-11-18_06-58-35_20s.jpg,2021-11-18 06:58:35,2021-11-18 06:58:35,13.74,5.2,658,0.328999999999999,0.32,10.796,5.1,
2021-11-18_06-58-35_25s.jpg,2021-11-18 06:58:35,2021-11-18 06:58:35,13.74,5.2,658,0.328999999999999,0.32,10.796,5.1,
2021-11-18_06-58-35_30s.jpg,2021-11-18 06:58:35,2021-11-18 06:58:35,13.74,5.2,658,0.328999999999999,0.32,10.796,5.1,
2021-11-18_06-58-35_35s.jpg,2021-11-18 06:58:35,2021-11-18 06:58:35,13.74,5.2,658,0.328999999999999,0.32,10.796,5.1,
2021-11-18_06-58-35_40s.jpg,2021-11-18 06:58:35,2021-11-18 06:58:35,13.74,5.2,658,0.328999999999999,0.32,10.796,5.1,
2021-11-18_06-58-35_45s.jpg,2021-11-18 06:58:35,2021-11-18 06:58:35,13.74,5.2,658,0.328999999999999,0.32,10.796,5.1,
2021-11-18_06-58-35_50s.jpg,2021-11-18 06:58:35,2021-11-18 06:58:35,13.74,5.2,658,0.328999999999999,0.32,10.796,5.1,
2021-11-18_06-58-35_55s.jpg,2021-11-18 06:58:35,2021-11-18 06:58:35,13.74,5.2,658,0.328999999999999,0.32,10.796,5.1,
2021-11-18_06-58-35_5s.jpg,2021-11-18 06:58:35,2021-11-18 06:58:35,13.74,5.2,658,0.328999999999999,0.32,10.796,5.1,
2021-11-18_06-59-36_0s.jpg,2021-11-18 06:59:36,2021-11-18 06:59:35,13.74,5.2,658,0.328999999999999,0.32,10.798,5.06,
2021-11-18_06-59-36_10s.jpg,2021-11-18 06:59:36,2021-11-18 06:59:35,13.74,5.2,658,0.328999999999999,0.32,10.798,5.06,
2021-11-18_06-59-36_15s.jpg,2021-11-18 06:59:36,2021-11-18 06:59:35,13.74,5.2,658,0.328999999999999,0.32,10.798,5.06,
2021-11-18_06-59-36_20s.jpg,2021-11-18 06:59:36,2021-11-18 06:59:35,13.74,5.2,658,0.328999999999999,0.32,10.798,5.06,
2021-11-18_06-59-36_25s.jpg,2021-11-18 06:59:36,2021-11-18 06:59:35,13.74,5.2,658,0.328999999999999,0.32,10.798,5.06,
2021-11-18_06-59-36_30s.jpg,2021-11-18 06:59:36,2021-11-18 06:59:35,13.74,5.2,658,0.328999999999999,0.32,10.798,5.06,
2021-11-18_06-59-36_35s.jpg,2021-11-18 06:59:36,2021-11-18 06:59:35,13.74,5.2,658,0.328999999999999,0.32,10.798,5.06,
2021-11-18_06-59-36_40s.jpg,2021-11-18 06:59:36,2021-11-18 06:59:35,13.74,5.2,658,0.328999999999999,0.32,10.798,5.06,
2021-11-18_06-59-36_45s.jpg,2021-11-18 06:59:36,2021-11-18 06:59:35,13.74,5.2,658,0.328999999999999,0.32,10.798,5.06,
2021-11-18_06-59-36_50s.jpg,2021-11-18 06:59:36,2021-11-18 06:59:35,13.74,5.2,658,0.328999999999999,0.32,10.798,5.06,
2021-11-18_06-59-36_55s.jpg,2021-11-18 06:59:36,2021-11-18 06:59:35,13.74,5.2,658,0.328999999999999,0.32,10.798,5.06,
2021-11-18_06-59-36_5s.jpg,2021-11-18 06:59:36,2021-11-18 06:59:35,13.74,5.2,658,0.328999999999999,0.32,10.798,5.06,
2021-11-18_07-00-36_0s.jpg,2021-11-18 07:00:36,2021-11-18 07:00:35,13.73,5.2,658,0.328999999999999,0.32,10.795,5.02,
2021-11-18_07-00-36_10s.jpg,2021-11-18 07:00:36,2021-11-18 07:00:35,13.73,5.2,658,0.328999999999999,0.32,10.795,5.02,
2021-11-18_07-00-36_15s.jpg,2021-11-18 07:00:36,2021-11-18 07:00:35,13.73,5.2,658,0.328999999999999,0.32,10.795,5.02,
2021-11-18_07-00-36_20s.jpg,2021-11-18 07:00:36,2021-11-18 07:00:35,13.73,5.2,658,0.328999999999999,0.32,10.795,5.02,
2021-11-18_07-00-36_25s.jpg,2021-11-18 07:00:36,2021-11-18 07:00:35,13.73,5.2,658,0.328999999999999,0.32,10.795,5.02,
2021-11-18_07-00-36_30s.jpg,2021-11-18 07:00:36,2021-11-18 07:00:35,13.73,5.2,658,0.328999999999999,0.32,10.795,5.02,
2021-11-18_07-00-36_35s.jpg,2021-11-18 07:00:36,2021-11-18 07:00:35,13.73,5.2,658,0.328999999999999,0.32,10.795,5.02,
2021-11-18_07-00-36_40s.jpg,2021-11-18 07:00:36,2021-11-18 07:00:35,13.73,5.2,658,0.328999999999999,0.32,10.795,5.02,
2021-11-18_07-00-36_45s.jpg,2021-11-18 07:00:36,2021-11-18 07:00:35,13.73,5.2,658,0.328999999999999,0.32,10.795,5.02,
2021-11-18_07-00-36_50s.jpg,2021-11-18 07:00:36,2021-11-18 07:00:35,13.73,5.2,658,0.328999999999999,0.32,10.795,5.02,
2021-11-18_07-00-36_55s.jpg,2021-11-18 07:00:36,2021-11-18 07:00:35,13.73,5.2,658,0.328999999999999,0.32,10.795,5.02,
2021-11-18_07-00-36_5s.jpg,2021-11-18 07:00:36,2021-11-18 07:00:35,13.73,5.2,658,0.328999999999999,0.32,10.795,5.02,
2021-11-18_07-01-36_0s.jpg,2021-11-18 07:01:36,2021-11-18 07:01:35,13.72,5.2,658,0.328999999999999,0.32,10.794,5.13,
2021-11-18_07-01-36_10s.jpg,2021-11-18 07:01:36,2021-11-18 07:01:35,13.72,5.2,658,0.328999999999999,0.32,10.794,5.13,
2021-11-18_07-01-36_15s.jpg,2021-11-18 07:01:36,2021-11-18 07:01:35,13.72,5.2,658,0.328999999999999,0.32,10.794,5.13,
2021-11-18_07-01-36_20s.jpg,2021-11-18 07:01:36,2021-11-18 07:01:35,13.72,5.2,658,0.328999999999999,0.32,10.794,5.13,
2021-11-18_07-01-36_25s.jpg,2021-11-18 07:01:36,2021-11-18 07:01:35,13.72,5.2,658,0.328999999999999,0.32,10.794,5.13,
2021-11-18_07-01-36_30s.jpg,2021-11-18 07:01:36,2021-11-18 07:01:35,13.72,5.2,658,0.328999999999999,0.32,10.794,5.13,
2021-11-18_07-01-36_35s.jpg,2021-11-18 07:01:36,2021-11-18 07:01:35,13.72,5.2,658,0.328999999999999,0.32,10.794,5.13,
2021-11-18_07-01-36_40s.jpg,2021-11-18 07:01:36,2021-11-18 07:01:35,13.72,5.2,658,0.328999999999999,0.32,10.794,5.13,
2021-11-18_07-01-36_45s.jpg,2021-11-18 07:01:36,2021-11-18 07:01:35,13.72,5.2,658,0.328999999999999,0.32,10.794,5.13,
2021-11-18_07-01-36_50s.jpg,2021-11-18 07:01:36,2021-11-18 07:01:35,13.72,5.2,658,0.328999999999999,0.32,10.794,5.13,
2021-11-18_07-01-36_55s.jpg,2021-11-18 07:01:36,2021-11-18 07:01:35,13.72,5.2,658,0.328999999999999,0.32,10.794,5.13,
2021-11-18_07-01-36_5s.jpg,2021-11-18 07:01:36,2021-11-18 07:01:35,13.72,5.2,658,0.328999999999999,0.32,10.794,5.13,
2021-11-18_07-02-36_0s.jpg,2021-11-18 07:02:36,2021-11-18 07:02:35,13.72,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-02-36_10s.jpg,2021-11-18 07:02:36,2021-11-18 07:02:35,13.72,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-02-36_15s.jpg,2021-11-18 07:02:36,2021-11-18 07:02:35,13.72,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-02-36_20s.jpg,2021-11-18 07:02:36,2021-11-18 07:02:35,13.72,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-02-36_25s.jpg,2021-11-18 07:02:36,2021-11-18 07:02:35,13.72,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-02-36_30s.jpg,2021-11-18 07:02:36,2021-11-18 07:02:35,13.72,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-02-36_35s.jpg,2021-11-18 07:02:36,2021-11-18 07:02:35,13.72,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-02-36_40s.jpg,2021-11-18 07:02:36,2021-11-18 07:02:35,13.72,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-02-36_45s.jpg,2021-11-18 07:02:36,2021-11-18 07:02:35,13.72,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-02-36_50s.jpg,2021-11-18 07:02:36,2021-11-18 07:02:35,13.72,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-02-36_55s.jpg,2021-11-18 07:02:36,2021-11-18 07:02:35,13.72,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-02-36_5s.jpg,2021-11-18 07:02:36,2021-11-18 07:02:35,13.72,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-03-36_0s.jpg,2021-11-18 07:03:36,2021-11-18 07:03:35,13.72,5.2,658,0.328999999999999,0.32,10.795,4.97,
2021-11-18_07-03-36_10s.jpg,2021-11-18 07:03:36,2021-11-18 07:03:35,13.72,5.2,658,0.328999999999999,0.32,10.795,4.97,
2021-11-18_07-03-36_15s.jpg,2021-11-18 07:03:36,2021-11-18 07:03:35,13.72,5.2,658,0.328999999999999,0.32,10.795,4.97,
2021-11-18_07-03-36_20s.jpg,2021-11-18 07:03:36,2021-11-18 07:03:35,13.72,5.2,658,0.328999999999999,0.32,10.795,4.97,
2021-11-18_07-03-36_25s.jpg,2021-11-18 07:03:36,2021-11-18 07:03:35,13.72,5.2,658,0.328999999999999,0.32,10.795,4.97,
2021-11-18_07-03-36_30s.jpg,2021-11-18 07:03:36,2021-11-18 07:03:35,13.72,5.2,658,0.328999999999999,0.32,10.795,4.97,
2021-11-18_07-03-36_35s.jpg,2021-11-18 07:03:36,2021-11-18 07:03:35,13.72,5.2,658,0.328999999999999,0.32,10.795,4.97,
2021-11-18_07-03-36_40s.jpg,2021-11-18 07:03:36,2021-11-18 07:03:35,13.72,5.2,658,0.328999999999999,0.32,10.795,4.97,
2021-11-18_07-03-36_45s.jpg,2021-11-18 07:03:36,2021-11-18 07:03:35,13.72,5.2,658,0.328999999999999,0.32,10.795,4.97,
2021-11-18_07-03-36_50s.jpg,2021-11-18 07:03:36,2021-11-18 07:03:35,13.72,5.2,658,0.328999999999999,0.32,10.795,4.97,
2021-11-18_07-03-36_55s.jpg,2021-11-18 07:03:36,2021-11-18 07:03:35,13.72,5.2,658,0.328999999999999,0.32,10.795,4.97,
2021-11-18_07-03-36_5s.jpg,2021-11-18 07:03:36,2021-11-18 07:03:35,13.72,5.2,658,0.328999999999999,0.32,10.795,4.97,
2021-11-18_07-04-37_0s.jpg,2021-11-18 07:04:37,2021-11-18 07:04:35,13.71,5.2,659,0.328999999999999,0.32,10.796,5.19,
2021-11-18_07-04-37_10s.jpg,2021-11-18 07:04:37,2021-11-18 07:04:35,13.71,5.2,659,0.328999999999999,0.32,10.796,5.19,
2021-11-18_07-04-37_15s.jpg,2021-11-18 07:04:37,2021-11-18 07:04:35,13.71,5.2,659,0.328999999999999,0.32,10.796,5.19,
2021-11-18_07-04-37_20s.jpg,2021-11-18 07:04:37,2021-11-18 07:04:35,13.71,5.2,659,0.328999999999999,0.32,10.796,5.19,
2021-11-18_07-04-37_25s.jpg,2021-11-18 07:04:37,2021-11-18 07:04:35,13.71,5.2,659,0.328999999999999,0.32,10.796,5.19,
2021-11-18_07-04-37_30s.jpg,2021-11-18 07:04:37,2021-11-18 07:04:35,13.71,5.2,659,0.328999999999999,0.32,10.796,5.19,
2021-11-18_07-04-37_35s.jpg,2021-11-18 07:04:37,2021-11-18 07:04:35,13.71,5.2,659,0.328999999999999,0.32,10.796,5.19,
2021-11-18_07-04-37_40s.jpg,2021-11-18 07:04:37,2021-11-18 07:04:35,13.71,5.2,659,0.328999999999999,0.32,10.796,5.19,
2021-11-18_07-04-37_45s.jpg,2021-11-18 07:04:37,2021-11-18 07:04:35,13.71,5.2,659,0.328999999999999,0.32,10.796,5.19,
2021-11-18_07-04-37_50s.jpg,2021-11-18 07:04:37,2021-11-18 07:04:35,13.71,5.2,659,0.328999999999999,0.32,10.796,5.19,
2021-11-18_07-04-37_55s.jpg,2021-11-18 07:04:37,2021-11-18 07:04:35,13.71,5.2,659,0.328999999999999,0.32,10.796,5.19,
2021-11-18_07-04-37_5s.jpg,2021-11-18 07:04:37,2021-11-18 07:04:35,13.71,5.2,659,0.328999999999999,0.32,10.796,5.19,
2021-11-18_07-05-37_0s.jpg,2021-11-18 07:05:37,2021-11-18 07:05:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-05-37_10s.jpg,2021-11-18 07:05:37,2021-11-18 07:05:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-05-37_15s.jpg,2021-11-18 07:05:37,2021-11-18 07:05:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-05-37_20s.jpg,2021-11-18 07:05:37,2021-11-18 07:05:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-05-37_25s.jpg,2021-11-18 07:05:37,2021-11-18 07:05:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-05-37_30s.jpg,2021-11-18 07:05:37,2021-11-18 07:05:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-05-37_35s.jpg,2021-11-18 07:05:37,2021-11-18 07:05:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-05-37_40s.jpg,2021-11-18 07:05:37,2021-11-18 07:05:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-05-37_45s.jpg,2021-11-18 07:05:37,2021-11-18 07:05:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-05-37_50s.jpg,2021-11-18 07:05:37,2021-11-18 07:05:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-05-37_55s.jpg,2021-11-18 07:05:37,2021-11-18 07:05:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-05-37_5s.jpg,2021-11-18 07:05:37,2021-11-18 07:05:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.16,
2021-11-18_07-06-37_0s.jpg,2021-11-18 07:06:37,2021-11-18 07:06:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.18,
2021-11-18_07-06-37_10s.jpg,2021-11-18 07:06:37,2021-11-18 07:06:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.18,
2021-11-18_07-06-37_15s.jpg,2021-11-18 07:06:37,2021-11-18 07:06:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.18,
2021-11-18_07-06-37_20s.jpg,2021-11-18 07:06:37,2021-11-18 07:06:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.18,
2021-11-18_07-06-37_25s.jpg,2021-11-18 07:06:37,2021-11-18 07:06:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.18,
2021-11-18_07-06-37_30s.jpg,2021-11-18 07:06:37,2021-11-18 07:06:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.18,
2021-11-18_07-06-37_35s.jpg,2021-11-18 07:06:37,2021-11-18 07:06:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.18,
2021-11-18_07-06-37_40s.jpg,2021-11-18 07:06:37,2021-11-18 07:06:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.18,
2021-11-18_07-06-37_45s.jpg,2021-11-18 07:06:37,2021-11-18 07:06:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.18,
2021-11-18_07-06-37_50s.jpg,2021-11-18 07:06:37,2021-11-18 07:06:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.18,
2021-11-18_07-06-37_55s.jpg,2021-11-18 07:06:37,2021-11-18 07:06:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.18,
2021-11-18_07-06-37_5s.jpg,2021-11-18 07:06:37,2021-11-18 07:06:35,13.71,5.2,658,0.328999999999999,0.32,10.796,5.18,
2021-11-18_07-07-37_0s.jpg,2021-11-18 07:07:37,2021-11-18 07:07:35,13.7,5.2,658,0.328999999999999,0.32,10.797,5.09,
2021-11-18_07-07-37_10s.jpg,2021-11-18 07:07:37,2021-11-18 07:07:35,13.7,5.2,658,0.328999999999999,0.32,10.797,5.09,
2021-11-18_07-07-37_15s.jpg,2021-11-18 07:07:37,2021-11-18 07:07:35,13.7,5.2,658,0.328999999999999,0.32,10.797,5.09,
2021-11-18_07-07-37_20s.jpg,2021-11-18 07:07:37,2021-11-18 07:07:35,13.7,5.2,658,0.328999999999999,0.32,10.797,5.09,
2021-11-18_07-07-37_25s.jpg,2021-11-18 07:07:37,2021-11-18 07:07:35,13.7,5.2,658,0.328999999999999,0.32,10.797,5.09,
2021-11-18_07-07-37_30s.jpg,2021-11-18 07:07:37,2021-11-18 07:07:35,13.7,5.2,658,0.328999999999999,0.32,10.797,5.09,
2021-11-18_07-07-37_35s.jpg,2021-11-18 07:07:37,2021-11-18 07:07:35,13.7,5.2,658,0.328999999999999,0.32,10.797,5.09,
2021-11-18_07-07-37_40s.jpg,2021-11-18 07:07:37,2021-11-18 07:07:35,13.7,5.2,658,0.328999999999999,0.32,10.797,5.09,
2021-11-18_07-07-37_45s.jpg,2021-11-18 07:07:37,2021-11-18 07:07:35,13.7,5.2,658,0.328999999999999,0.32,10.797,5.09,
